customer_id,customer_name,email,age,region,signup_date,segment
CUST00710,James Guerrero,jasonnavarro@example.com,72,East,2022-11-26,Consumer
CUST00711,Robert Williams,,27,North,2024-07-05,VIP
CUST00712,John Vaughan,noahthornton@example.com,41,West,2023-09-20,VIP
CUST00713,Jessica Roberts,ureyes@example.net,26,South,2025-05-14,Business
CUST00714,Thomas Walsh,pbishop@example.com,59,East,2024-01-02,Consumer
CUST00715,Brett Pena,rmurray@example.net,74,Central,2023-08-22,Consumer
CUST00716,Patricia Meyer,lawrencesmith@example.org,29,West,2025-12-13,Consumer
CUST00717,Brent Garcia,ubell@example.com,29,North,2023-09-05,VIP
CUST00718,Manuel Brown,stephanielittle@example.net,54,North,2026-06-11,Consumer
CUST00719,Larry Bennett,pauladominguez@example.com,57,South,2023-11-05,VIP
CUST00720,Angela Chavez,kayla54@example.org,39,North,2025-10-01,Consumer
CUST00721,Antonio Price,scottlisa@example.org,58,North,2024-06-01,Consumer
CUST00722,Timothy Bishop Jr.,irodriguez@example.com,33,North,2023-07-19,Consumer
CUST00723,Susan Baldwin,johnsonchad@example.net,18,North,2023-09-03,Business
CUST00724,Steven Hernandez,fitzpatrickelizabeth@example.com,28,West,2023-04-14,Business
CUST00725,James Smith,zmendoza@example.net,42,North,2025-10-01,Business
CUST00726,Kimberly Smith,imartinez@example.com,66,South,2023-12-31,Consumer
CUST00727,Anthony Shea,diazmelissa@example.com,20,East,2023-01-03,Consumer
CUST00728,Randall Holland,angelaponce@example.net,22,East,2023-06-10,Consumer
CUST00729,Stephanie Mccoy,tom73@example.org,22,Central,2022-10-31,Consumer
CUST00730,Zachary Allen,ibrown@example.net,75,West,2023-11-24,Consumer
CUST00731,Sandra Cole,johnsonbrian@example.net,56,West,2022-11-10,Consumer
CUST00732,Robert Contreras,,30,West,2024-06-26,VIP
CUST00733,Shelly Hernandez,sandyjohnson@example.org,34,East,2024-08-09,Consumer
CUST00734,Terry Montgomery,jacquelineanderson@example.org,,Central,2025-03-03,VIP
CUST00735,Samantha Davis,marybrown@example.org,41,North,2023-02-20,Business
CUST00736,Lisa Brown,ronaldcain@example.net,58,Central,2025-05-07,Business
CUST00737,William Johnston,marcoconnell@example.org,,South,2025-09-07,Consumer
CUST00738,Gabriela Martinez,katherinejackson@example.com,25,East,2024-11-09,Business
CUST00739,Timothy Williams,moodycrystal@example.com,34,North,2025-09-26,VIP
CUST00740,John Smith,saramann@example.net,42,East,2026-03-02,Consumer
CUST00741,Robert Barton,jamiebowman@example.net,47,East,2024-06-15,Consumer
CUST00742,Christopher Holt,jennifersalazar@example.org,27,North,2025-02-23,Consumer
CUST00743,Hannah Smith,jamesdowns@example.org,44,Central,2025-02-11,Consumer
CUST00744,Victoria Romero,qtownsend@example.org,70,Central,2023-10-10,Business
CUST00745,Robert Jennings,kjimenez@example.net,48,Central,2026-04-22,Consumer
CUST00746,Jackson Clark,matthew70@example.org,,North,2025-08-04,VIP
CUST00747,Casey Floyd,erobertson@example.org,54,Central,2025-07-08,Consumer
CUST00748,Erika Gonzalez,jerry15@example.org,29,South,2023-01-28,Consumer
CUST00749,Sheila Bennett,charlesrichards@example.org,45,North,2026-03-07,Business
CUST00750,Timothy Gibson,dbrooks@example.net,27,Central,2023-06-14,Consumer
CUST00751,Derrick Rogers,schwartzbrian@example.org,69,North,2023-02-15,Consumer
CUST00752,Jason Wolf,oliviamunoz@example.net,38,East,2026-06-04,VIP
CUST00753,Laura Tran,christophervincent@example.com,68,Central,2026-01-25,VIP
CUST00754,John Ford,blairjill@example.org,44,South,2023-08-30,Consumer
CUST00755,Daniel Pennington,robinvillanueva@example.com,24,North,2026-07-13,VIP
CUST00756,John Mack,simmonsphillip@example.net,73,Central,2025-11-28,Consumer
CUST00757,David Hansen,steelerichard@example.org,59,West,2023-03-18,VIP
CUST00758,Matthew Davis,kcaldwell@example.net,,East,2024-06-28,Business
CUST00759,Lauren Bray,tingram@example.com,62,West,2023-06-01,Consumer
CUST00760,Lori Padilla,daltonchad@example.net,62,South,2023-12-30,Consumer
CUST00761,Jeffery Nelson,kristinmiller@example.com,75,East,2025-07-28,Consumer
CUST00762,Tony Leonard,rodriguezmichael@example.net,37,East,2022-11-07,Business
CUST00763,Matthew Bush,devonrogers@example.net,73,South,2023-02-19,Consumer
CUST00764,Todd Carpenter,karenhodges@example.com,67,East,2024-01-27,Consumer
CUST00765,Michael Ramirez,watsonshaun@example.net,23,South,2024-10-02,Business
CUST00766,Michael Gregory,shannon51@example.org,65,West,2026-03-09,VIP
CUST00767,Bobby Hurst,susan11@example.org,50,South,2023-10-09,Consumer
CUST00768,Kathleen Golden,cartertara@example.net,26,Central,2026-05-05,VIP
CUST00769,Jason Rojas,,71,South,2022-10-10,Consumer
CUST00770,Alex Pham,robert55@example.com,41,South,2025-01-06,Consumer
CUST00771,Sarah Wallace,ashley42@example.com,43,North,2023-07-31,Consumer
CUST00772,Dwayne Bruce,michaelbryant@example.org,46,South,2025-02-11,Business
CUST00773,Joseph White,maryschwartz@example.net,28,East,2025-10-20,Consumer
CUST00774,Bruce Chaney,scottwood@example.org,28,Central,2024-11-22,Consumer
CUST00775,Evan Cooper,shane28@example.com,61,South,2023-03-02,Consumer
CUST00776,Timothy Mack,jreilly@example.org,73,North,2026-06-29,Business
CUST00777,Katie Holland,thomas49@example.net,56,North,2023-04-08,Consumer
CUST00778,Susan Ramos,dennisrachel@example.org,37,East,2025-05-07,Business
CUST00779,Alexander Williamson,seandavis@example.org,47,East,2025-01-27,Consumer
CUST00780,Joseph Harrington,james18@example.com,70,Central,2025-05-05,Business
CUST00781,Vanessa Foster,mstewart@example.net,,East,2026-05-22,VIP
CUST00782,Heather Hernandez,xwood@example.org,37,North,2023-10-22,Business
CUST00783,William Sawyer,lewispamela@example.net,58,East,2026-07-31,Consumer
CUST00784,Donna Shaffer,achandler@example.org,75,East,2025-12-18,Consumer
CUST00785,Briana Turner,carl96@example.org,75,North,2022-09-19,VIP
CUST00786,Denise Thompson,wpage@example.org,26,North,2023-06-22,Business
CUST00787,Donna Henry,mary47@example.net,44,West,2025-08-03,Business
CUST00788,Rick Moore,stephanie71@example.net,54,South,2025-04-19,Consumer
CUST00789,Christopher Knox,anthonyhubbard@example.com,52,West,2026-08-02,Consumer
CUST00790,Patrick Perkins,ooneill@example.net,71,Central,2024-07-22,Consumer
CUST00791,Barbara Hunt,brucefrancisco@example.org,65,East,2023-04-07,VIP
CUST00792,Michael Howard,nelsonrobert@example.com,61,East,2022-11-18,Consumer
CUST00793,Mark Jones,katiewhite@example.org,73,East,2025-01-13,Business
CUST00794,Frank Stewart,joseph51@example.net,34,Central,2024-12-18,Consumer
CUST00795,Alexandria Holmes,kimberly65@example.org,21,Central,2023-02-03,VIP
CUST00796,Daniel Lopez,butlersabrina@example.org,,South,2025-11-24,VIP
CUST00797,Karen Collins,don79@example.net,51,East,2025-09-06,Business
CUST00798,Michael Johnson,,26,South,2025-11-18,Consumer
CUST00799,Scott Thomas,kyleclark@example.org,47,South,2024-05-09,Consumer
CUST00800,Ashley Smith,ctodd@example.org,23,West,2023-02-11,Consumer
CUST00801,Kayla Brown,kerrbradley@example.com,58,North,2025-04-22,Consumer
CUST00802,Rachel Mora,brianagonzalez@example.net,67,South,2024-01-26,VIP
CUST00803,Ryan Mcmahon,michael89@example.org,66,North,2024-09-01,Consumer
CUST00804,Robert Hines,jenniferbrandt@example.org,43,West,2026-03-23,Business
CUST00805,Valerie Garcia,samanthayork@example.com,,South,2024-02-16,Consumer
CUST00806,Jessica Rosario,maryzavala@example.com,66,Central,2023-07-13,Consumer
CUST00807,Brian Rollins,,,South,2023-03-05,Consumer
CUST00808,Chad Farmer,angela01@example.com,26,North,2024-08-16,Business
CUST00809,Jesus Fitzgerald,aperez@example.com,22,North,2026-07-20,Consumer
CUST00810,Scott Jacobson,xcrosby@example.org,51,Central,2022-09-28,VIP
CUST00811,Megan Sanders,wilsonralph@example.net,26,East,2025-01-02,Business
CUST00812,Timothy Levine,coxjames@example.org,69,West,2025-01-08,Consumer
CUST00813,Barbara Massey DDS,kathy99@example.com,26,South,2025-08-27,Consumer
CUST00814,Terri Kelly,garcher@example.com,41,North,2023-04-08,Business
CUST00815,Bryan Burns,courtneytaylor@example.org,52,Central,2025-07-31,Consumer
CUST00816,Kathleen Johnson,patrickshelton@example.org,,North,2023-11-17,Consumer
CUST00817,Paige Guerrero,,46,West,2024-09-23,Consumer
CUST00818,John Carter MD,amy88@example.org,27,South,2026-06-04,Consumer
CUST00819,Jeffrey Melendez,ycole@example.com,60,Central,2024-06-28,Consumer
CUST00820,Justin Dalton,nicole27@example.com,44,North,2023-03-21,VIP
CUST00821,Katherine Rodriguez,rkeller@example.net,25,North,2024-12-06,Business
CUST00822,Scott Hunter,lbaker@example.com,34,Central,2025-02-08,Consumer
CUST00823,William Flores,garzadavid@example.com,28,North,2024-01-22,VIP
CUST00824,Alyssa Vance,oscar65@example.com,48,East,2024-04-21,Consumer
CUST00825,David Young,,25,Central,2023-11-30,Business
CUST00826,Michael Melton,morganandrew@example.com,50,North,2022-11-02,Consumer
CUST00827,Jenny Robertson,sadams@example.com,47,East,2024-12-29,Consumer
CUST00828,Mrs. Jeanette Armstrong,rgarcia@example.org,29,North,2024-01-03,Consumer
CUST00829,Pamela Morgan,michael63@example.com,45,North,2025-03-07,Consumer
CUST00830,Angela Jefferson,karlwilliams@example.net,18,South,2024-04-07,Consumer
CUST00831,Patrick Davis,vargasjoshua@example.net,57,East,2025-10-30,Consumer
CUST00832,Daniel Flynn,william46@example.net,25,West,2024-10-21,Business
CUST00833,James Weber,jpowers@example.org,42,West,2026-02-21,Business
CUST00834,Kelli Lopez,vlewis@example.com,25,South,2023-09-28,Consumer
CUST00835,Rhonda Farrell,umichael@example.net,24,West,2022-12-04,VIP
CUST00836,Joel Allen,megan65@example.org,46,South,2025-03-05,VIP
CUST00837,Debra Mitchell,jonathanburke@example.com,19,South,2023-08-17,Business
CUST00838,Alexis Robles,steven86@example.com,44,West,2025-03-23,Consumer
CUST00839,Christopher Taylor,kristine48@example.org,18,Central,2025-03-19,VIP
CUST00840,Nathan Casey,heathchristopher@example.net,60,East,2023-11-10,VIP
CUST00841,Troy Mosley,sandersmary@example.org,24,West,2023-08-13,Consumer
CUST00842,Kathryn Martinez,tyler13@example.net,59,West,2023-03-03,Consumer
CUST00843,Erin Silva,vshaffer@example.org,57,North,2026-05-10,Consumer
CUST00844,Brian Lewis,scott49@example.org,72,West,2024-08-11,Business
CUST00845,Travis Stewart,pwells@example.com,,West,2026-02-19,Consumer
CUST00846,Heidi Baldwin,andrew90@example.net,21,Central,2025-04-14,Consumer
CUST00847,Melissa Mccormick,johnnycruz@example.net,70,South,2026-06-12,Consumer
CUST00848,Robert Martinez,miaprice@example.com,46,North,2026-04-29,Business
CUST00849,Elizabeth Mayer,kennethvillarreal@example.org,49,North,2026-04-12,Consumer
CUST00850,Sherry Wang,rmccormick@example.org,,Central,2025-11-30,Consumer
CUST00851,Kaitlin Gutierrez,jennifer12@example.net,57,East,2023-09-18,VIP
CUST00852,Jason Daniel,shawn00@example.net,47,East,2025-03-16,Consumer
CUST00853,Rachel Taylor,tgonzalez@example.com,72,West,2024-12-11,Consumer
CUST00854,David Reeves,melaniejennings@example.com,48,East,2024-06-17,Business
CUST00855,Brandi Thompson,lauren31@example.com,32,North,2024-02-18,Consumer
CUST00856,James Davenport,andrewjohnson@example.net,69,East,2025-03-24,VIP
CUST00857,Susan Mccann,josechristian@example.org,20,South,2024-04-05,Business
CUST00858,David Davis,george91@example.org,64,West,2025-07-04,Consumer
CUST00859,Thomas Chavez,twilson@example.org,25,West,2023-06-09,Consumer
CUST00860,Rachael Roberts,breyes@example.org,63,East,2025-01-15,Consumer
CUST00861,Diane Byrd MD,bsparks@example.com,,Central,2026-07-07,Consumer
CUST00862,Jerry Wright,emiller@example.org,60,Central,2026-02-08,VIP
CUST00863,Jennifer Lewis,verickson@example.net,51,North,2023-09-11,VIP
CUST00864,Anthony Cook,thomasgomez@example.net,48,Central,2026-05-16,Consumer
CUST00865,Linda Goodman,smithwilliam@example.com,70,South,2023-11-16,Consumer
CUST00866,Jacob Donaldson,carpenterjorge@example.net,74,East,2024-08-15,VIP
CUST00867,John Davis,hthomas@example.com,56,South,2022-11-12,Consumer
CUST00868,Seth Davenport,sara44@example.net,36,West,2025-12-10,Consumer
CUST00869,Kelly Graham,leslievang@example.org,74,Central,2024-11-13,Consumer
CUST00870,Mallory Gonzales,edgarhall@example.org,38,Central,2024-07-13,Consumer
CUST00871,John Wilson,wwilliams@example.net,36,East,2024-11-20,Consumer
CUST00872,Brian Cortez,daviddavis@example.com,29,Central,2023-05-26,VIP
CUST00873,Jordan Nelson,brandybonilla@example.net,25,East,2025-09-11,VIP
CUST00874,Thomas Sanchez,vrhodes@example.org,60,West,2023-10-21,VIP
CUST00875,Mrs. Jacqueline Hickman,hooderic@example.org,69,North,2024-06-29,VIP
CUST00876,Karen Fuller,brooke05@example.org,21,North,2025-04-05,Consumer
CUST00877,Erika Dennis,jasonwilliams@example.net,36,East,2023-10-19,Consumer
CUST00878,Natasha Payne,qdavis@example.org,36,South,2023-08-19,VIP
CUST00879,Jennifer Smith,,24,Central,2023-07-04,VIP
CUST00880,James Holland,davidhenry@example.com,53,West,2025-07-29,Consumer
CUST00881,Stephanie Munoz,elizabeth58@example.org,62,East,2024-08-10,Consumer
CUST00882,Karen Hart,bdavis@example.com,68,East,2025-02-04,VIP
CUST00883,Jeffery Williams,,30,Central,2024-01-12,Business
CUST00884,Danny Parks,sarahrose@example.net,63,East,2024-09-29,VIP
CUST00885,Jeffrey Solomon,ievans@example.net,67,South,2026-03-25,Consumer
CUST00886,Kelly Phillips,arnoldsamantha@example.net,22,South,2023-02-11,Consumer
CUST00887,Brandon Guerrero,michael91@example.net,20,West,2022-10-03,Consumer
CUST00888,Julie Hartman,awilliams@example.net,55,East,2023-11-09,Consumer
CUST00889,Jordan Santiago,matthew23@example.org,27,North,2022-12-30,Consumer
CUST00890,Mrs. Megan Hamilton,smithdarryl@example.org,67,Central,2025-04-05,Consumer
CUST00891,Jared Sandoval,nturner@example.com,40,North,2025-05-25,Consumer
CUST00892,Megan Ballard,martinezalexander@example.org,51,North,2025-11-20,VIP
CUST00893,Chelsea Johnson,pwong@example.org,43,North,2024-05-25,Consumer
CUST00894,Rachel Lee,kayla27@example.com,39,East,2022-10-11,Consumer
CUST00895,Christian Park,cruiz@example.net,57,Central,2023-08-23,Business
CUST00896,Ronald Myers,alan66@example.com,59,North,2025-07-30,Consumer
CUST00897,Kristen Roberts,gross@example.net,75,Central,2025-07-12,VIP
CUST00898,Susan Dillon,jenniferrice@example.com,,East,2024-12-12,Business
CUST00899,Debra Wong,nwilson@example.net,42,East,2024-01-19,VIP
CUST00900,Alisha Roberts,taylorkim@example.net,,Central,2023-07-21,Consumer
CUST00901,Gina Guzman,sanderson@example.net,49,North,2025-06-23,Consumer
CUST00902,Sandra Nunez,laura29@example.org,50,North,2023-10-19,Consumer
CUST00903,Mary Anderson,ericvasquez@example.com,52,Central,2026-05-21,Consumer
CUST00904,David Hawkins DVM,nicole52@example.org,58,South,2025-12-07,Business
CUST00905,Amanda Brown,owilson@example.org,71,West,2024-11-22,Consumer
CUST00906,Dr. Richard Hammond,paula89@example.net,47,East,2023-02-06,Consumer
CUST00907,Tracy Lloyd,villegaskimberly@example.net,,East,2025-10-03,VIP
CUST00908,Samantha Williams,jacksondavid@example.org,34,West,2026-04-05,Business
CUST00909,Edgar Alexander,goconnor@example.org,38,North,2025-03-23,Business
CUST00910,Chad Allison,xmontes@example.org,59,Central,2023-08-27,Consumer
CUST00911,Gloria Wagner,adamsjennifer@example.com,62,North,2024-02-08,Consumer
CUST00912,Brittany Molina,icobb@example.com,68,East,2024-04-23,VIP
CUST00913,Jimmy Phelps,sherry72@example.org,46,West,2025-07-02,Business
CUST00914,Andrea Morgan,kholden@example.com,,South,2022-12-06,VIP
CUST00915,Mary May,levinetina@example.net,68,Central,2026-02-14,Consumer
CUST00916,Jennifer Blackwell,jennifer55@example.org,61,East,2025-12-06,Consumer
CUST00917,Lisa Thomas,ngriffin@example.net,25,North,2025-02-19,Consumer
CUST00918,Jessica Reed,trowe@example.org,53,North,2022-11-01,Consumer
CUST00919,Neil Singh,abigailfernandez@example.org,64,East,2023-01-20,Consumer
CUST00920,Kelly Sherman,andrewzamora@example.net,50,South,2025-01-04,Consumer
CUST00921,Raymond Barber,dennismckenzie@example.com,34,South,2025-02-23,Consumer
CUST00922,Anthony Curtis,westashley@example.org,72,North,2024-06-19,VIP
CUST00923,Dr. Virginia Cunningham,michaelmitchell@example.net,36,North,2024-12-07,Consumer
CUST00924,James Mclaughlin,murphybrandi@example.com,49,East,2024-06-21,Consumer
CUST00925,Jeffery Jenkins,brownpamela@example.com,24,East,2023-07-14,VIP
CUST00926,Michael Powell,lwiggins@example.com,49,West,2025-03-08,Consumer
CUST00927,Melissa Gould PhD,jcolon@example.net,55,South,2023-03-10,VIP
CUST00928,Beverly Bush,bensonstanley@example.org,45,South,2025-08-13,Consumer
CUST00929,Jaclyn Crane,xrodriguez@example.net,63,West,2023-10-29,Consumer
CUST00930,Autumn Torres,kevin70@example.org,64,East,2023-04-01,Business
CUST00931,Amber Shannon,jason70@example.org,37,West,2024-11-01,VIP
CUST00932,Andrew Olson,ariel56@example.com,23,East,2025-12-17,Consumer
CUST00933,Brandi Taylor,qgill@example.com,64,North,2023-04-11,Consumer
CUST00934,Ann Weber,zhughes@example.com,58,North,2024-10-23,VIP
CUST00935,Stacy Fitzgerald,clinejasmine@example.net,31,North,2025-02-27,VIP
CUST00936,Ellen Brewer,leechristine@example.net,52,West,2025-08-29,Consumer
CUST00937,Kelly Christensen,martinezsharon@example.org,67,Central,2026-06-18,Consumer
CUST00938,Daniel Gallegos,imiller@example.net,23,West,2023-12-12,Consumer
CUST00939,Katherine Peck,samuel60@example.net,72,Central,2023-12-08,Consumer
CUST00940,Brian Garcia,justinwhite@example.org,28,South,2023-04-18,VIP
CUST00941,Meghan Brown,howard04@example.com,27,West,2023-01-29,Consumer
CUST00942,Steven Scott,,32,North,2026-05-19,Consumer
CUST00943,Amber Allen,trevorgoodwin@example.com,,South,2026-05-30,VIP
CUST00944,Fernando Tran,washingtonrick@example.org,48,West,2026-04-09,Consumer
CUST00945,Julian Willis,,24,Central,2023-02-02,Consumer
CUST00946,Marisa Martinez,ogriffin@example.net,52,Central,2023-06-28,Consumer
CUST00947,Jacqueline Galloway,amandahenderson@example.net,55,North,2024-06-17,VIP
CUST00948,John Calderon,denise20@example.org,32,Central,2026-05-07,Business
CUST00949,Mr. Ryan James,megan39@example.net,49,West,2023-10-17,VIP
CUST00950,Joseph Jones,,46,South,2023-01-16,Consumer
CUST00951,Sandra Hardy,natalie39@example.net,31,South,2026-06-11,Consumer
CUST00952,Michael Cooper,tiffany74@example.org,70,North,2025-04-14,Consumer
CUST00953,Daniel Haley,allen20@example.net,25,West,2024-07-22,Business
CUST00954,Megan Gutierrez,ifarmer@example.org,59,West,2025-10-10,Consumer
CUST00955,Angela Johnson,wchambers@example.com,55,South,2025-12-07,Consumer
CUST00956,Christopher Tate,martinezmitchell@example.org,,Central,2024-06-07,Consumer
CUST00957,Alejandro Campbell,,29,Central,2026-04-20,Business
CUST00958,Brandon Austin,lindsey33@example.com,19,East,2026-06-25,Consumer
CUST00959,Johnathan Padilla,adrianjoyce@example.net,48,West,2024-03-29,Consumer
CUST00960,Laura Snyder,donnaknight@example.net,27,Central,2025-01-19,Consumer
CUST00961,Kevin Reese,jordanhudson@example.org,28,East,2026-02-21,Business
CUST00962,Denise Abbott,braunheather@example.net,,West,2025-02-05,Business
CUST00963,Sonya Smith,pdavidson@example.org,,Central,2026-01-13,VIP
CUST00964,Ryan Russell,fraziersteven@example.com,56,North,2024-09-19,Consumer
CUST00965,Nathan Williams,upatel@example.org,20,Central,2024-03-23,VIP
CUST00966,Spencer Aguirre,tiffanycoleman@example.org,60,South,2026-04-14,VIP
CUST00967,Gary Brown,johnsonryan@example.org,,West,2025-01-04,VIP
CUST00968,Felicia Wright,wellssusan@example.org,62,Central,2025-11-28,Business
CUST00969,Cynthia Jones,oduran@example.com,68,West,2024-12-16,Consumer
CUST00970,Antonio Johnson,pamela12@example.org,66,Central,2026-04-17,Consumer
CUST00971,Eric Sims,garciabrian@example.org,67,South,2023-11-06,Consumer
CUST00972,Brendan Walton,michellecobb@example.net,44,East,2022-09-25,Consumer
CUST00973,Robert Hobbs,,18,Central,2025-02-12,VIP
CUST00974,Timothy Logan,lholmes@example.org,,South,2023-02-11,Consumer
CUST00975,Micheal Watkins,rebeccamartinez@example.net,45,Central,2023-09-11,Consumer
CUST00976,Nathaniel Wallace,devinwilliams@example.org,54,East,2023-11-29,VIP
CUST00977,Tyler Webster,brandy82@example.org,66,South,2024-07-12,Business
CUST00978,Donna Cordova,brianhunter@example.net,29,East,2026-01-20,VIP
CUST00979,Craig Gonzalez,kristenpeterson@example.net,37,Central,2024-07-21,Consumer
CUST00980,Julie Schwartz,christina65@example.org,26,North,2023-02-07,Consumer
CUST00981,Susan Crawford,fowlerheather@example.com,28,North,2025-02-18,Consumer
CUST00982,Nicholas Cisneros,lindsay63@example.com,69,Central,2023-05-31,VIP
CUST00983,Heidi Jones MD,thomasscott@example.net,28,West,2024-12-26,Consumer
CUST00984,Amanda Johnson,justinrobinson@example.com,48,Central,2025-07-04,Business
CUST00985,Julian White,thompsonjose@example.org,41,North,2022-10-10,VIP
CUST00986,Jamie Cobb,,43,Central,2023-02-15,VIP
CUST00987,Elizabeth Allen,donna89@example.com,21,South,2026-02-17,Business
CUST00988,Charles Glass,jamesgray@example.com,60,Central,2023-12-08,Consumer
CUST00989,Mark Mccall,melissaphillips@example.org,50,Central,2023-12-22,Consumer
CUST00990,Robert Salas,fclark@example.com,41,South,2025-10-15,Consumer
CUST00991,Carol Hughes,victor72@example.com,35,West,2025-06-25,Consumer
CUST00992,Karen Sosa,zadams@example.net,30,Central,2026-04-20,Consumer
CUST00993,Amanda Robinson,shannonyoung@example.org,,North,2023-11-21,VIP
CUST00994,Laura Walls,jonathan12@example.org,55,East,2023-11-06,Consumer
CUST00995,Crystal Williams,ronald76@example.com,56,South,2024-02-17,Business
CUST00996,Mr. Alexander Alexander III,howardchristopher@example.net,34,South,2024-09-12,Business
CUST00997,Rachel House,wilsonmichael@example.net,50,East,2023-06-23,Consumer
CUST00998,Gary Turner,james92@example.net,34,Central,2025-08-03,VIP
CUST00999,Alexa Evans,krista66@example.net,42,Central,2025-08-29,Business
CUST01000,Matthew Hays,michelleperez@example.net,67,West,2025-08-17,Business
CUST01001,Jose Hartman,dsharp@example.com,48,North,2025-10-17,Consumer
CUST01002,Cole Carrillo,cclark@example.net,32,South,2022-10-23,Consumer
CUST01003,Shane Torres,porterdonna@example.com,52,North,2024-01-09,Consumer
CUST01004,Michael Powell,mark09@example.org,61,East,2026-04-21,Consumer
CUST01005,Troy Rivera,nbaird@example.com,38,East,2022-12-10,Consumer
CUST01006,John Murphy,tfowler@example.org,65,South,2023-05-13,Business
CUST01007,Cassandra Serrano,mjohnson@example.org,33,East,2026-04-06,Consumer
CUST01008,Daniel Carter,gibsonmiguel@example.org,71,Central,2023-05-13,Consumer
CUST01009,Jennifer Moore,andersonrobert@example.net,23,West,2022-12-17,VIP
CUST01010,Sharon Anderson,,20,West,2023-07-01,Consumer
CUST01011,Michael Wells,briana87@example.com,74,Central,2023-06-25,Consumer
CUST01012,Jill Summers DDS,aliciakent@example.com,50,East,2024-06-29,Business
CUST01013,Nancy Roberts,treed@example.com,21,Central,2024-03-22,Business
CUST01014,Sarah Perry,rachelquinn@example.com,50,East,2024-03-13,Business
CUST01015,Melissa Davis,allenmonica@example.com,47,North,2026-02-23,VIP
CUST01016,Mary Jones,reginajenkins@example.net,18,South,2023-03-02,Business
CUST01017,Pedro Gordon,robert24@example.org,57,East,2024-09-03,Consumer
CUST01018,Benjamin Neal,vjames@example.com,48,Central,2026-01-16,Consumer
CUST01019,Adam Wilson,markgoodman@example.com,31,West,2024-07-01,Consumer
CUST01020,Matthew Reeves,rtaylor@example.org,46,South,2023-05-12,VIP
CUST01021,Brian Phillips,qjackson@example.org,32,North,2025-05-06,Consumer
CUST01022,Hunter Robinson,staffordamanda@example.com,72,West,2025-06-03,Consumer
CUST01023,Robin Davidson,myerskyle@example.org,27,West,2025-01-13,Consumer
CUST01024,James Harris,nicholasallen@example.org,75,Central,2022-10-02,VIP
CUST01025,Adrian Hoover,walkernicole@example.net,37,East,2023-05-08,VIP
CUST01026,Jason Rodriguez,marcus39@example.org,,North,2026-05-09,Consumer
CUST01027,Jeffrey Hall,kellyglenn@example.com,48,North,2025-04-02,Business
CUST01028,Daniel Robinson,debra50@example.org,41,Central,2026-02-28,VIP
CUST01029,Randall Porter,marquezkylie@example.net,19,West,2023-05-13,Consumer
CUST01030,Lindsay Jarvis,xgregory@example.net,56,South,2023-03-19,VIP
CUST01031,Philip Watts,bjones@example.net,29,East,2026-04-07,Consumer
CUST01032,Jorge Harmon,hallchristina@example.org,67,West,2023-11-25,Consumer
CUST01033,Nicole Harvey,taylorvictor@example.org,58,South,2023-04-15,Consumer
CUST01034,Andrew Mclean,vstevenson@example.org,44,Central,2023-10-12,VIP
CUST01035,Paige Meyer,swong@example.org,23,South,2023-08-03,Consumer
CUST01036,Grace Harris,knoxelizabeth@example.org,36,East,2025-10-30,VIP
CUST01037,Courtney Salas,isaiah01@example.com,46,East,2022-12-19,VIP
CUST01038,Mark Thomas,davidthompson@example.net,28,South,2025-12-12,Consumer
CUST01039,Cynthia Miller,ucollins@example.org,34,North,2023-08-26,Consumer
CUST01040,David Mitchell,mfaulkner@example.com,22,West,2026-01-26,VIP
CUST01041,Dr. Ian Gray,,51,North,2024-07-14,Consumer
CUST01042,Leon Hamilton,lorileon@example.org,59,West,2025-09-04,Consumer
CUST01043,Bradley Knox,brooke28@example.net,46,South,2023-05-19,Consumer
CUST01044,Eric Campbell,ijones@example.net,20,East,2024-07-12,Consumer
CUST01045,Colton Smith,travis66@example.net,73,Central,2024-02-25,Consumer
CUST01046,Martin Chapman MD,riddledavid@example.net,62,Central,2023-04-30,Consumer
CUST01047,Tina Wise,william75@example.net,65,Central,2022-12-01,Business
CUST01048,Jeff Wright,xjohnson@example.net,37,East,2025-06-17,Business
CUST01049,Max Hernandez,jblackburn@example.com,46,East,2023-08-30,Consumer
CUST01050,Mary Martin,wisedawn@example.com,18,North,2024-04-01,VIP
CUST01051,Stephanie Stone,nancymartin@example.com,40,East,2023-09-06,Business
CUST01052,Walter Barrett,uwillis@example.com,49,West,2025-08-21,Consumer
CUST01053,Sheila Rodriguez,,36,Central,2024-12-07,Consumer
CUST01054,Robin Adams,sarahsanders@example.com,30,West,2022-09-19,VIP
CUST01055,John Davis,pwarren@example.com,63,West,2025-07-24,Business
CUST01056,James Padilla,tomshaw@example.org,,South,2024-06-15,VIP
CUST01057,Charlene Brown,lisalee@example.com,69,East,2024-06-01,Consumer
CUST01058,Ashley Fields,carternicholas@example.com,35,West,2022-12-10,Consumer
CUST01059,David Washington,smithjoseph@example.org,36,North,2025-04-19,Business
CUST01060,Amanda Clark,bennettabigail@example.com,57,West,2026-05-05,Consumer
CUST01061,George Jordan,evelyn55@example.org,52,North,2026-05-18,Consumer
CUST01062,Jamie Brown,morgan10@example.com,26,West,2026-02-06,Consumer
CUST01063,Russell Buckley,guzmanmisty@example.com,49,South,2026-06-01,Consumer
CUST01064,Danielle Hayes,qrobertson@example.org,49,East,2022-09-14,Business
CUST01065,Teresa Morris,morgan57@example.org,,North,2025-01-25,Consumer
